"player_api_id","player_name","overall_rating","gk_rating","appearances","league_no"
"8549",257843,"Erdin Demir",66,51,30,1
"8550",257845,"Mario Buehler",58,56,29,1
"8551",257847,"Jores Okore",77,70,36,1
"8552",257855,"Alvaro Gonzalez Soberon",76,53,140,1
"8553",257865,"William Carvalho",81,45,105,2
"8554",258206,"Dziugas Bartkus",59,309,7,1
"8555",258245,"Branimir Hrgota",70,43,13,1
"8556",258269,"Victor Nilsson Lindeloef",72,52,14,1
"8557",258873,"Issa Cissokho",77,53,73,2
"8558",259296,"Robin Knoche",77,54,72,1
"8559",259306,"Emil Krafth",69,57,2,1
"8560",259375,"Mike van Duinen",70,48,112,1
"8561",259439,"Filip Mladenovic",70,61,10,1
"8562",259507,"Nicolas Castillo",73,55,13,2
"8563",259810,"Stephen Kingsley",61,51,4,1
"8564",260182,"Jorge Rojas",71,63,4,1
"8565",260470,"Leonardo Bittencourt",76,62,64,1
"8566",260486,"Daniel Devine",62,39,59,1
"8567",260564,"Kossi Prince Segbefia",66,58,13,1
"8568",260659,"Ximo Navarro",75,58,41,1
"8569",260708,"Hekuran Kryeziu",63,52,58,1
"8570",260964,"Berat Djimsiti",62,49,104,2
"8571",260969,"Charlie I'Anson",62,57,2,1
"8572",261313,"Jordan Veretout",76,42,80,2
"8573",261332,"Alim Oezturk",65,47,24,1
"8574",261348,"Matheus",77,380,26,1
"8575",261597,"Muamer Tankovic",67,49,24,2
"8576",261599,"Adnane Tighadouini",74,48,38,2
"8577",261609,"Dimitri Foulquier",71,48,54,2
"8578",261653,"Vladlen Yurchenko",64,48,3,1
"8579",261654,"Jere Uronen",68,43,1,1
"8580",261787,"Iago Herrerin",74,364,10,1
"8581",262542,"Miles Storey",60,50,29,1
"8582",262592,"Moi Gomez",77,44,41,1
"8583",262753,"Alex Schalk",67,50,57,2
"8584",262930,"Stephen Hendrie",62,47,26,1
"8585",263260,"Mauro",74,53,54,1
"8586",263276,"Adryan",73,43,21,2
"8587",263511,"Maxime Dupe",69,344,17,1
"8588",263653,"John Stones",77,51,69,1
"8589",263661,"Julian Dudda",58,53,1,1
"8590",263673,"Jamie Masson",60,39,4,1
"8591",263676,"Declan McDaid",60,50,6,1
"8592",263693,"Gaetan Karlen",62,64,10,1
"8593",263712,"Piotr Mrozinski",60,48,21,1
"8594",263796,"Arlind Ajeti",68,52,34,2
"8595",263952,"Guti",68,58,5,1
"8596",264085,"Ismael Diomande",71,58,27,1
"8597",264089,"Washington",67,68,30,1
"8598",264190,"Thorgan Hazard",78,37,49,2
"8599",264201,"Mathieu Salamand",55,54,18,1
"8600",264216,"Jordan Forster",61,58,29,1
"8601",264221,"Kevin Wimmer",78,61,41,2
"8602",264293,"Alex Martinez",72,67,12,1
"8603",264578,"Tomasz Ptak",51,255,13,1
"8604",264686,"Louis Laing",64,57,24,1
"8605",264702,"Julian Wiessmeier",64,49,2,1
"8606",264730,"Kwame Franck Elie Mawuena",54,44,1,1
"8607",264739,"Andre Dias",61,48,4,1
"8608",264743,"Alvarinho",66,51,21,1
"8609",264837,"Jason Holt",60,53,35,1
"8610",264839,"David Smith",53,44,19,1
"8611",264840,"Sammy Ameobi",69,46,21,1
"8612",264842,"Alessandro Florenzi",79,48,103,1
"8613",264860,"Mike van der Hoorn",74,58,62,1
"8614",264885,"Ivan Balliu",67,52,58,1
"8615",265123,"Fernando Canesin Matos",72,61,75,1
"8616",265273,"Gabriel",74,361,7,1
"8617",265275,"Naldo",76,38,60,3
"8618",265277,"Eber Bessa",66,51,29,1
"8619",265363,"Chris Loewe",73,54,6,1
"8620",265412,"Revson",65,34,17,1
"8621",265591,"Boubacar Sylla",58,58,5,1
"8622",265618,"Alex Goncalves",70,50,14,1
"8623",265688,"Bruno Cortez",74,49,6,1
"8624",265703,"Elvis",66,25,17,1
"8625",265725,"Ante Rebic",69,67,9,1
"8626",265727,"Alexandre Coeff",71,52,32,3
"8627",265799,"Anderson Carvalho",66,40,33,1
"8628",265913,"Nene Bonilha",69,46,16,1
"8629",265918,"Andre Wisdom",71,53,44,1
"8630",265924,"Gregoire Defrel",75,59,55,1
"8631",265944,"Petar Brlek",59,59,2,1
"8632",266105,"Clinton Mata",66,47,16,1
"8633",266279,"Szymon Drewniak",62,48,22,1
"8634",266280,"Christ Mbondi",57,41,1,1
"8635",266523,"Pierre-Emil Hoejbjerg",74,50,28,1
"8636",266526,"Viktor Fischer",77,62,53,1
"8637",266546,"Prince Desir Gouano",70,60,46,2
"8638",266841,"Dominik Masek",61,53,1,1
"8639",266995,"Stephane Bahoken",62,56,5,2
"8640",267008,"Matheus Carvalho",68,55,4,1
"8641",267260,"Gaston Brugman",68,54,10,1
"8642",267365,"Marquinhos",81,47,80,2
"8643",267369,"Wallace",70,59,14,2
"8644",267380,"Lucas Piazon",77,44,39,3
"8645",267383,"Leo Bonatini",76,60,44,1
"8646",267680,"Deyvison",67,48,12,1
"8647",267720,"Ferreira",67,44,35,1
"8648",267728,"Alan Henrique",71,54,5,1
"8649",267863,"Guilherme",74,50,36,1
"8650",267894,"Guido Marcelo Carrillo",72,43,15,1
"8651",267911,"Bruno Peres",80,47,58,1
"8652",267915,"Ancelmo Junior",66,53,1,1
"8653",267992,"Wilson Kamavuaka",67,56,1,1
"8654",268039,"Anderson Conceicao",72,58,14,1
"8655",268207,"Javi Hervas",74,67,1,1
"8656",268257,"Lima",70,60,31,1
"8657",268261,"Stefan Ristovski",62,41,4,1
"8658",268273,"Bruno Gonzalez",74,50,32,1
"8659",268282,"Manuel Trigueros",80,50,75,1
"8660",268283,"Dieguinho",67,55,6,1
"8661",268284,"Kelvin",74,56,11,1
"8662",268306,"Gideao",71,352,8,1
"8663",268375,"Emiliano Martinez",66,339,3,1
"8664",268394,"Edenilson",76,47,54,1
"8665",268586,"Anderson Melo",58,50,1,1
"8666",269666,"Marvin Bakalorz",71,64,26,1
"8667",269788,"Christoph Kramer",79,44,86,1
"8668",269806,"Georgiy Zhukov",66,64,15,1
"8669",270473,"Igor Berezovsky",65,323,13,1
"8670",270774,"Franco Vazquez",80,58,85,2
"8671",271684,"Kwang-Ryong Pak",64,64,12,1
"8672",273419,"Robert Mazan",66,51,1,1
"8673",273564,"Soares Bordignon Arghus",70,47,4,1
"8674",274156,"Gergo Lovrencsics",73,54,88,1
"8675",274456,"Cristian Cuevas",67,43,20,1
"8676",274623,"Hector Herrera",78,49,69,1
"8677",274776,"Yanick Brecher",61,307,36,1
"8678",274778,"Marco Kehl-Gomez",62,52,5,1
"8679",274779,"Moritz Bauer",60,53,71,1
"8680",274780,"Imran Bunjaku",55,47,1,1
"8681",274781,"Selim Khelifi",68,55,34,1
"8682",274786,"Vincent Bikana",56,64,5,1
"8683",274787,"Yvon Mvogo",72,359,88,1
"8684",275034,"Silvan Widmer",75,44,67,1
"8685",275122,"Moussa Konate",73,44,65,2
"8686",275328,"Martin Kobylanski",63,51,1,1
"8687",275457,"Samuel Stefanik",67,56,17,2
"8688",275573,"Bartosz Spiaczka",62,55,22,1
"8689",275726,"Mateusz Lewandowski",64,68,56,1
"8690",275735,"Mateusz Mak",68,57,40,1
"8691",275739,"Bartosz Szeliga",65,54,31,1
"8692",275751,"Krzysztof Kaminski",63,317,32,1
"8693",275760,"Andrzej Witan",59,293,15,1
"8694",275763,"Michal Markowski",58,52,10,1
"8695",275765,"Pawel Oleksy",64,65,60,1
"8696",275771,"Jakub Wojcicki",67,49,74,1
"8697",275936,"Josh Meekings",69,55,141,1
"8698",275992,"Lukas Droppa",64,42,20,1
"8699",276119,"Gwion Edwards",62,48,4,1
"8700",276121,"Ben Davies",76,45,88,1
"8701",276261,"Hugo Sousa",67,54,17,1
"8702",276290,"Rhys McCabe",66,39,8,1
"8703",276676,"Ronny Garbuschewski",68,59,3,1
"8704",276700,"Philip Heise",70,67,1,1
"8705",276701,"Adis Jahovic",70,56,5,1
"8706",276708,"Ronny Philp",68,60,8,1
"8707",276734,"Patrick Bauer",69,58,43,1
"8708",276738,"Antonio Ruediger",76,59,89,2
"8709",276760,"Florian Niederlechner",72,60,1,1
"8710",276791,"Niclas Fuellkrug",70,56,2,1
"8711",277234,"Rory McKeown",60,56,38,1
"8712",277313,"Adam Gyurcso",69,46,8,1
"8713",277325,"Ousseynou Cisse",70,46,9,1
"8714",277335,"Dimitri Mohamed",62,62,14,1
"8715",277341,"Yoann Touzghar",71,57,22,1
"8716",277347,"Hugo Rodriguez",63,46,2,1
"8717",277348,"Thomas Vincensini",60,299,1,1
"8718",277384,"Gael Angoula",66,66,25,1
"8719",277390,"Benjamin Boulenger",66,47,9,1
"8720",277412,"Christophe Kerbrat",75,49,92,1
"8721",277434,"Jason Buaillon",59,49,1,1
"8722",277439,"Florian Raspentino",69,47,46,1
"8723",277441,"Khalid Sekkat",63,51,1,1
"8724",277443,"Alexi Peuget",66,50,13,1
"8725",277444,"Clement Tainmont",71,41,33,1
"8726",277460,"Arkadiusz Milik",77,62,74,2
"8727",277466,"Lukasz Boguslawski",70,47,7,1
"8728",277487,"Krzysztof Baran",65,320,27,1
"8729",277536,"Tomas Docekal",60,42,9,1
"8730",277569,"Yoann Arquin",61,59,36,1
"8731",277597,"Florian Jozefzoon",71,51,46,1
"8732",277608,"Lorenzo Burnet",69,52,98,1
"8733",277609,"Daryl van Mieghem",67,65,34,1
"8734",277693,"Marcelo Valverde",66,336,14,1
"8735",277705,"Oliver",63,39,4,1
"8736",277761,"Chancel Mbemba",77,53,53,2
"8737",277766,"Rudy",70,46,41,2
"8738",277767,"Amidio Balde",69,58,43,3
"8739",277770,"Jannes Vansteenkiste",59,53,1,1
"8740",277771,"Thomas Meunier",76,51,69,1
"8741",277772,"Zinho Gano",67,53,30,1
"8742",277779,"Ayub Masika",64,46,13,1
"8743",277796,"Connor Laerenbergh",57,53,1,1
"8744",277813,"Liroy Zhairi",64,52,12,1
"8745",277821,"Ayanda Patosi",72,43,64,1
"8746",277826,"Quentin Pottiez",63,47,3,1
"8747",277827,"Dylan De Belder",60,62,1,1
"8748",277840,"Lionel Gendarme",49,45,7,1
"8749",277845,"Hendrik van Crombrugge",55,273,1,1
"8750",277848,"Dino Arslanagic",71,56,38,1
"8751",277849,"Kenneth Omeruo",72,55,35,1
"8752",277905,"Maciej Kostrzewa",56,53,9,1
"8753",277935,"Daniel Lukasik",67,57,52,1
"8754",277936,"Michal Efir",61,53,2,1
"8755",278153,"Jakub Bartkowski",62,61,42,1
"8756",278284,"Khalid Karami",66,57,46,1
"8757",278285,"Paulo Gazzaniga",65,342,20,1
"8758",278338,"Rachid Alioui",67,54,11,1
"8759",278341,"Bouna Sarr",72,58,32,1
"8760",278343,"Riyad Mahrez",81,54,61,1
"8761",278473,"Valeri Kazaishvili",75,49,73,1
"8762",278541,"Ross Caldwell",53,43,5,1
"8763",278807,"Robert Muehren",68,52,13,1
"8764",278815,"Julian Korb",75,61,59,1
"8765",278823,"Janek Sternberg",64,56,16,1
"8766",278831,"John Anthony Brooks",77,44,58,1
"8767",278838,"Thomas Lam",69,66,60,1
"8768",278839,"Robert Klaasen",65,45,10,1
"8769",278840,"Kevin Luckassen",63,42,9,1
"8770",278842,"Xhelil Abdulla",62,42,2,1
"8771",278844,"Martijn de Swart",60,300,2,1
"8772",278848,"Stanley Elbers",65,54,14,1
"8773",278849,"Jaap van Duijn",60,59,1,1
"8774",278856,"Will Orban",74,58,1,1
"8775",278857,"Julian-Maurice Derstroff",64,56,9,1
"8776",278863,"Yunus Malli",78,66,78,1
"8777",278864,"Shawn Parker",70,44,14,1
"8778",278865,"Patrick Rakovsky",69,342,6,1
"8779",278866,"Aleksandar Stevanovic",65,50,2,1
"8780",278867,"Oezkan Yildirim",68,62,6,1
"8781",278917,"Edgar Salli",73,51,28,2
"8782",279103,"Martijn de Vries",59,58,1,1
"8783",279104,"Jurgen Mattheij",66,53,42,1
"8784",279105,"Daan Smith",61,53,14,1
"8785",279107,"Kevin Jansen",68,61,98,1
"8786",279109,"Darren Maatsen",61,45,18,2
"8787",279110,"Mick van Buren",65,57,6,1
"8788",279116,"Mats Seuntjes",65,43,41,1
"8789",279172,"Emiliano Sala",73,41,33,1
"8790",279173,"Faycal Fajr",76,62,69,2
"8791",279175,"Baptiste Reynet",72,357,41,1
"8792",279178,"Thomas Guerbert",68,55,27,1
"8793",279181,"Saber Khalifa",75,49,54,1
"8794",279185,"Sidy Kone",64,48,1,1
"8795",279392,"Robin Quaison",73,52,22,1
"8796",279449,"Cheick Fantamady Diarra",67,48,6,1
"8797",279461,"Kenny Lala",66,48,19,1
"8798",279477,"Souahilo Meite",70,51,8,2
"8799",279489,"Jamaal Lascelles",69,57,10,1
"8800",279490,"James Ward-Prowse",75,64,50,1
"8801",279728,"Giovanni Hiwat",63,53,11,1
"8802",279740,"Sassa",61,41,1,1
"8803",279742,"Michel Antunes Lugo",58,39,2,1
"8804",279820,"Matteo Bianchetti",71,37,18,1
"8805",279855,"Farid El Alagui",62,52,4,1
"8806",279861,"Doke Schmidt",67,64,45,1
"8807",279865,"Tomasz Porebski",61,45,19,1
"8808",279866,"Donovan Leon",68,343,2,1
"8809",279873,"Molla Wague",73,39,34,2
"8810",279874,"Guillaume Hubert",67,340,14,1
"8811",279879,"Jean-Daniel Akpa-Akpro",73,43,90,1
"8812",280033,"Niels De Schutter",65,52,22,1
"8813",280038,"Jens Podevijn",63,57,11,1
"8814",280046,"Michael Lallemand",61,53,1,1
"8815",280083,"Sebastien Dewaest",74,61,59,1
"8816",280134,"Pierre-Yves Ngawa",66,49,53,1
"8817",280251,"Nikola Aksentijevic",65,57,14,1
"8818",280260,"Lazar Markovic",78,40,30,2
"8819",280276,"Suso",75,56,52,3
"8820",280348,"Huanderson",66,333,23,1
"8821",280350,"Marcelo",77,46,91,1
"8822",280438,"Harlem-Eddy Gnohere",63,52,8,1
"8823",280443,"Nermin Zolotic",61,54,3,1
"8824",280472,"Michael Doughty",65,59,1,1
"8825",280483,"Jonathan Zongo",72,54,27,1
"8826",280485,"Angel Trujillo",74,48,79,1
"8827",280496,"Salva Chamorro",62,57,1,1
"8828",280510,"Alfonso Taira",66,54,36,1
"8829",280528,"Dani Nieto",70,58,1,1
"8830",280638,"Aleksandar Pantic",73,52,51,1
"8831",280653,"Jordon Ibe",71,61,20,1
"8832",280862,"Anthony Forde",66,60,3,1
"8833",280890,"Toni",71,72,11,1
"8834",280896,"Jonas Mendes",59,297,2,1
"8835",280906,"Joaozinho",72,55,93,1
"8836",280920,"Manu Lanzarote",72,40,5,1
"8837",280936,"Nildo Petrolina",74,65,75,1
"8838",280940,"Stenio",62,39,18,1
"8839",280942,"Serginho",58,53,8,1
"8840",280943,"Carlos Fonseca",64,43,11,1
"8841",280944,"Thiago",62,50,3,1
"8842",280965,"Benjamin Mendy",76,47,73,1
"8843",280968,"Yohan Croizet",69,57,26,1
"8844",280969,"Adriano Facchini",72,363,118,1
"8845",280970,"Paulao",58,40,4,1
"8846",280971,"Richard Almeida",59,20,25,1
"8847",280972,"Ruca",66,47,20,1
"8848",280976,"Luis Carlos",71,52,83,2
"8849",280977,"Tiago Ilori",74,50,33,3
"8850",280980,"Thiago Veras",61,47,2,1
"8851",281012,"Filip Kostic",79,64,78,2
"8852",281019,"Alexis Rolin",74,48,29,1
"8853",281079,"Adam Henley",67,47,4,1
"8854",281085,"Jese Rodriguez",80,54,14,1
"8855",281086,"Immanuel Hoehn",70,41,32,1
"8856",281099,"Kevin McHattie",62,53,74,1
"8857",281110,"Brahim Darri",69,62,33,1
"8858",281111,"Ewerton",78,50,33,1
"8859",281158,"Jakub Swierczok",65,45,23,2
"8860",281200,"Jeferson Maciel",58,51,1,1
"8861",281205,"Andre Sousa",71,45,24,1
"8862",281206,"Tomi Juric",67,56,12,1
"8863",281207,"Kurt Zouma",79,59,77,2
"8864",281323,"Ruben Andrade",68,54,6,1
"8865",281330,"Carlos Manuel",67,56,1,1
"8866",281338,"Djaniny",73,53,57,1
"8867",281339,"Danilo",64,54,12,1
"8868",281554,"Joao Meira",69,60,43,1
"8869",281558,"Hernani",76,40,19,1
"8870",281560,"Tiago Caeiro",67,61,19,1
"8871",281628,"Pedro Santos",74,53,54,1
"8872",281679,"Oriol Rosell",71,54,9,1
"8873",281747,"Gerard Badia",66,59,37,1
"8874",281760,"Nicola Murru",71,39,40,1
"8875",281762,"Pietro Terracciano",67,320,2,1
"8876",281763,"Stefan Adrian Popescu",65,49,2,1
"8877",281840,"Filip Modelski",67,55,67,1
"8878",281844,"Patryk Wolanski",55,266,9,1
"8879",281847,"Christie Elliot",62,59,34,1
"8880",281861,"Kevin Boli",61,46,16,1
"8881",281862,"Evandro Brandao",64,42,8,1
"8882",281864,"Aldair",69,51,15,1
"8883",281936,"Kerim Frei Koyunlu",78,43,8,1
"8884",281974,"Petrus Boumal Mayega",57,51,6,1
"8885",281993,"Simmy Nwankwo",67,57,25,1
"8886",281999,"Brayan Perea",72,40,14,2
"8887",282009,"Vitor Goncalves",65,52,19,1
"8888",282011,"Daan Disveld",61,50,1,1
"8889",282012,"Dennis Praet",77,46,63,1
"8890",282015,"Ibrahim Obayomi",60,52,1,1
"8891",282059,"Luca Lezzerini",62,312,1,1
"8892",282060,"Matos",74,44,25,2
"8893",282168,"Daniel Dziwniel",64,54,46,2
"8894",282182,"Konstantinos Stafylidis",71,57,8,1
"8895",282251,"Gary Gardner",70,54,5,1
"8896",282253,"Michael O'Halloran",68,62,58,1
"8897",282274,"Alex Kacaniklic",73,58,33,1
"8898",282276,"Cauley Woodrow",63,69,5,1
"8899",282278,"Marcello Trotta",70,61,1,1
"8900",282281,"Denis Suarez",79,48,41,1
"8901",282284,"Joan Roman",71,49,3,2
"8902",282286,"Karim Rekik",75,55,78,3
"8903",282287,"Frederic Veseli",63,59,33,1
"8904",282292,"Michael Harriman",64,49,1,1
"8905",282295,"Daniel Redmond",64,56,21,1
"8906",282420,"Marios Oikonomou,18",75,15,18,1
"8907",282438,"Valerio Verre",67,46,2,1
"8908",282460,"Guillermo",68,37,9,1
"8909",282461,"Enric Saborit",66,56,2,1
"8910",282467,"Alvaro Vadillo",71,43,19,1
"8911",282470,"Alejandro Pozuelo",72,50,39,3
"8912",282471,"Carlos Clerc",64,56,1,1
"8913",282472,"Sergi Darder",76,43,77,2
"8914",282473,"Zouhair Feddal",75,57,47,2
"8915",282474,"Christian Alfonso",68,50,2,1
"8916",282475,"Christian Gomez",70,43,18,1
"8917",282529,"Roberto",72,56,55,1
"8918",282671,"Laurent Depoitre",76,50,54,1
"8919",282674,"Daniel Carvajal",82,65,100,2
"8920",282676,"Inigo Martinez",80,58,159,1
"8921",282678,"Ruben Pardo",77,46,73,1
"8922",282680,"Julian",73,371,16,1
"8923",282689,"Alex Menendez",70,48,13,1
"8924",282691,"Juan Bernat",79,56,75,2
"8925",282692,"Cristian Portu",72,67,1,1
"8926",282706,"Alessio Cragno",70,338,14,1
"8927",282713,"Fran Rico",75,51,84,1
"8928",282723,"Manuel Pucciarelli",73,38,58,1
"8929",282731,"Mario Rui",76,49,64,1
"8930",282770,"Mauro Icardi",80,43,101,1
"8931",282774,"Nicolas",63,317,1,1
"8932",282775,"Jorginho",79,56,76,1
"8933",286117,"Alhassane Keita",65,50,17,1
"8934",286119,"Jamie Vardy",79,62,62,1
"8935",286131,"Berkay Tolga Dabanli",68,32,5,1
"8936",287156,"Stephen O'Donnell",63,60,57,1
"8937",287223,"Joe Riley",66,46,2,1
"8938",287224,"Adama Ba",66,53,8,1
"8939",287226,"Cristian Lobato",69,57,1,1
"8940",287231,"Jairo",76,59,67,2
"8941",287232,"Derick Chuka Ogbu",66,40,44,1
"8942",287245,"Jean Deza",71,48,4,1
"8943",287333,"Anass Achahbar",70,57,7,1
"8944",287334,"Arsenio Valpoort",65,45,6,1
"8945",287337,"Filip Helander",73,56,21,1
"8946",287341,"Filip Starzynski",69,56,93,2
"8947",287645,"Menno Heerkes",62,49,1,1
"8948",287689,"Formose Mendy",67,54,6,1
"8949",287691,"Ivan Lopez",75,56,33,1
"8950",287894,"Loris Karius",80,399,90,1
"8951",287900,"Callum Tapping",58,56,23,1
"8952",288320,"Yann Songo'o",57,56,17,1
"8953",288328,"Michal Nalepa",64,49,10,1
"8954",288349,"Christian Santos",71,50,29,1
"8955",288406,"Alejandro Grimaldo Garcia",70,50,2,1
"8956",288591,"Riccardo Improta",69,47,1,1
"8957",288613,"Mattia De Sciglio",77,58,79,1
"8958",288622,"Boubacar Fofana",70,60,22,1
"8959",288783,"Yeltsin Tejeda",70,66,25,1
"8960",288784,"John Jairo Ruiz",66,49,25,2
"8961",288880,"Jack Butland",79,395,36,1
"8962",289118,"Marc McCallum",57,284,1,1
"8963",289137,"Charlie Taylor",69,54,4,1
"8964",289140,"Isaac Kiese Thelin",68,58,15,1
"8965",289145,"Jack Hamilton",59,298,3,1
"8966",289155,"Lenny Nangis",71,57,40,1
"8967",289159,"Jak Alnwick",65,322,5,1
"8968",289178,"Ruben Jurado",67,55,63,1
"8969",289217,"David Moberg Karlsson",66,50,2,1
"8970",289222,"Uche Nwofor",67,50,37,3
"8971",289248,"Benito Raman",71,55,33,1
"8972",289250,"Alassane Tambe",66,55,30,2
"8973",289251,"Kalifa Coulibaly",69,55,11,1
"8974",289252,"Timothee Dieng",60,51,2,1
"8975",289257,"Rodrigo",67,340,1,1
"8976",289278,"Darwin Machis",67,49,2,1
"8977",289401,"Nivaldo",65,49,16,1
"8978",289441,"Jurgen Locadia",75,48,58,1
"8979",289472,"Munas Dabbur",74,61,81,1
"8980",289732,"Roman Buess",67,45,27,1
"8981",289817,"Kevin Stewart",62,51,6,1
"8982",289883,"Marvin Baudry",67,58,21,1
"8983",289884,"Jander",70,45,67,1
"8984",290018,"Henk Bos",64,56,5,1
"8985",290022,"Sanjin Prcic",66,59,27,1
"8986",290410,"Michael Keane",72,56,17,1
"8987",290411,"Ezekiel Fryers",65,52,9,2
"8988",290868,"Zhi-Gin Lam",68,58,15,1
"8989",291015,"Florian Hartherz",68,56,19,1
"8990",291106,"Mergim Brahimi",61,48,13,1
"8991",291107,"Daniel Soares Brites",58,48,1,1
"8992",291127,"Nick Bakker",62,39,2,1
"8993",291131,"Wilfried Zahibo",64,66,2,1
"8994",291219,"Islam Slimani",80,51,59,1
"8995",291425,"Jhon Cordoba",75,53,45,2
"8996",291620,"Bjarne Thoelke",65,61,4,1
"8997",291635,"Pedro Bigas",73,62,61,1
"8998",291642,"Lionel Zouma",65,60,14,1
"8999",291643,"Paul Nardi",72,347,2,1
"9000",291655,"Norbert Gyomber",72,51,15,1
"9001",291854,"Curtis Good",63,47,4,1
"9002",291929,"Laurent Jans",66,57,28,1
"9003",291932,"Nir Bitton",72,49,60,1
"9004",292262,"Roque Mesa",73,50,34,1
"9005",292313,"Raul Jimenez",76,55,12,2
"9006",292454,"Levy Madinda",70,46,6,1
"9007",292461,"Marwan Mohsen",64,58,8,1
"9008",292462,"Mohamed Salah",80,62,72,3
"9009",292678,"Romain Saiss",75,50,35,1
"9010",292769,"Caner Cavlan",69,51,27,1
"9011",292771,"Mamadou Kone",67,55,5,1
"9012",292772,"Andre Biyogo Poko",72,67,48,1
"9013",292773,"Dico Koppers",67,60,65,1
"9014",292888,"Joseph Romeric Lopy",68,59,36,1
"9015",292978,"Somalia",72,44,24,1
"9016",293003,"Tristan Dingome",68,49,37,1
"9017",293074,"Luis Martins",71,50,40,2
"9018",293160,"Elseid Hysaj",77,52,70,1
"9019",293205,"Luca Antei",71,57,31,1
"9020",293235,"Achraf Lazaar",73,53,53,1
"9021",293360,"Fernando Lewis",65,51,19,1
"9022",293718,"Joeri de Kamps",66,52,31,1
"9023",293722,"Simon Tibbling",73,63,47,1
"9024",294003,"Luciano Dario Vietto",79,56,29,1
"9025",294252,"Birger Verstraete",65,56,16,1
"9026",294254,"Bjorn Engels",75,50,17,1
"9027",294256,"Levent Guelen",69,61,50,1
"9028",294407,"Ilija Ivic",54,51,5,1
"9029",294490,"Mariusz Stepinski",67,44,41,1
"9030",294545,"Osman Sow",66,52,22,1
"9031",294859,"Alassane Plea",75,69,44,1
"9032",294862,"Joseph Chalmers",54,51,11,1
"9033",294863,"Marcus Fraser",59,44,46,1
"9034",295060,"Daniel Potts",63,49,1,1
"9035",295068,"Thomas Reilly",58,42,17,1
"9036",295069,"Conor Townsend",65,52,16,1
"9037",295087,"Mitchell Paulissen",67,58,16,1
"9038",295198,"Eneko Satrustegui",65,42,10,1
"9039",295200,"Manuel Onwu",64,56,1,1
"9040",295212,"Dani Sotres",65,325,1,1
"9041",295217,"Goncalo Reyes",60,46,2,1
"9042",297556,"Ahmed Hegazy",66,51,1,1
"9043",297579,"Diego Rolan",77,49,68,1
"9044",298157,"Pablo Iniguez",71,54,3,1
"9045",298163,"Simon Falette",68,55,1,1
"9046",298243,"Tommaso Arrigoni",58,52,6,1
"9047",298327,"Igor Lichnovsky",68,61,2,1
"9048",298447,"Jamie Walker",68,60,57,1
"9049",298448,"Davy Klaassen",79,57,84,1
"9050",298449,"Lesley de Sa",68,54,22,1
"9051",298665,"Chuks Aneke",68,46,27,1
"9052",298822,"Jeremy Labor",61,46,3,1
"9053",298823,"Mitchell Weiser",74,60,37,1
"9054",298915,"Maximilian Arnold",77,51,71,1
"9055",298923,"Alexandru Maxim",77,50,50,1
"9056",298933,"Robin Propper",66,53,28,1
"9057",298940,"Josip Radosevic",66,50,5,1
"9058",298941,"Antonio Milic",68,48,28,1
"9059",299021,"Sebastian Steblecki",63,55,40,2
"9060",299024,"Leandro Kappel",63,48,2,1
"9061",299052,"Edson Rivera",66,62,1,1
"9062",299215,"Jesse Lingard",76,54,20,1
"9063",299358,"Mame Baba Thiam",71,56,23,1
"9064",299370,"Vincent Laurini",71,58,38,1
"9065",299374,"Antonio Di Gaudio",73,33,16,1
"9066",299380,"Dan Twardzik",59,293,30,1
"9067",299393,"Salvatore Andrea Molina",68,47,2,1
"9068",299411,"Mario Sampirisi",70,35,33,2
"9069",299510,"Dylan Ragolle",56,41,1,1
"9070",299514,"Ricardo van Rhijn",75,54,102,1
"9071",299572,"Terence Kongolo",76,57,77,1
"9072",299618,"Evan Melo",58,45,1,1
"9073",299653,"Alvaro Ampuero",66,47,4,1
"9074",299799,"Bryan Cristante",72,19,4,1
"9075",299879,"Alberto Brignoli",68,334,1,1
"9076",299886,"Kevin Lasagna",71,65,8,1
"9077",299981,"Pablo Mari Villar",69,52,1,1
"9078",299984,"Javier Manquillo",72,60,46,3
"9079",300045,"Yaya Banana",71,41,43,2
"9080",300236,"Emanuele Suagher",70,56,8,1
"9081",300401,"Wannes van Tricht",64,41,7,1
"9082",300527,"Fraser Mullen",55,43,10,1
"9083",300532,"Sergio Rico",77,388,53,1
"9084",300623,"Roberto Torres",70,52,26,1
"9085",300683,"Luca Rizzo",71,41,24,1
"9086",300916,"Joao Mario",80,45,68,1
"9087",300917,"Betinho",67,46,3,1
"9088",300918,"Ricardo Esgaio",71,53,24,1
"9089",300977,"Ibrahima Cisse",68,61,44,1
"9090",300978,"Dolly Menga",68,45,34,2
"9091",301023,"Armando Izzo",74,51,41,1
"9092",301167,"Mauro Caballero",68,58,7,1
"9093",301234,"Mehdi Abeid",70,61,16,2
"9094",301237,"Brad McKay",60,55,26,1
"9095",301241,"Ross Barbour",61,53,52,1
"9096",301456,"Jeison Murillo",79,60,82,2
"9097",301634,"Romeu Rocha",67,52,26,1
"9098",301804,"Ricardo",67,336,26,1
"9099",301805,"Pintassilgo",71,68,69,1
"9100",301807,"Wagner",71,58,49,2
"9101",301809,"Nabil Ghilas",78,48,66,2
"9102",301812,"Ricardo Andrade",66,327,11,1
"9103",302012,"Samuel Stanton",72,57,15,1
"9104",302079,"Yuya Kubo",72,52,44,1
